Date,HomeTeam,AwayTeam,Type,Final_Score_A,Final_Score_B,Final_Points,Win_Count,Draw_Count,Loss_Count,Half_Score_A,Half_Score_B,Half_Points
5/15/2005,Birmingham,Arsenal,Home,2,1,3,1,0,0,0,0,1
5/15/2005,Bolton,Everton,Home,3,2,3,1,0,0,0,1,0
5/15/2005,Charlton,Crystal Palace,Home,2,2,1,0,1,0,1,0,3
5/15/2005,Fulham,Norwich,Home,6,0,3,1,0,0,2,0,3
5/15/2005,Liverpool,Aston Villa,Home,2,1,3,1,0,0,2,0,3
5/15/2005,Man City,Middlesbrough,Home,1,1,1,0,1,0,0,1,0
5/15/2005,Newcastle,Chelsea,Home,1,1,1,0,1,0,1,1,1
5/15/2005,Southampton,Man United,Home,1,2,0,0,0,1,1,1,1
5/15/2005,Tottenham,Blackburn,Home,0,0,1,0,1,0,0,0,1
5/15/2005,West Brom,Portsmouth,Home,2,0,3,1,0,0,0,0,1
5/15/2005,Arsenal,Birmingham,Away,1,2,0,0,0,1,0,0,1
5/15/2005,Everton,Bolton,Away,2,3,0,0,0,1,1,0,3
5/15/2005,Crystal Palace,Charlton,Away,2,2,1,0,1,0,0,1,0
5/15/2005,Norwich,Fulham,Away,0,6,0,0,0,1,0,2,0
5/15/2005,Aston Villa,Liverpool,Away,1,2,0,0,0,1,0,2,0
5/15/2005,Middlesbrough,Man City,Away,1,1,1,0,1,0,1,0,3
5/15/2005,Chelsea,Newcastle,Away,1,1,1,0,1,0,1,1,1
5/15/2005,Man United,Southampton,Away,2,1,3,1,0,0,1,1,1
5/15/2005,Blackburn,Tottenham,Away,0,0,1,0,1,0,0,0,1
5/15/2005,Portsmouth,West Brom,Away,0,2,0,0,0,1,0,0,1
5/15/2011,Arsenal,Aston Villa,Home,1,2,0,0,0,1,0,2,0
5/15/2011,Birmingham,Fulham,Home,0,2,0,0,0,1,0,1,0
5/15/2011,Chelsea,Newcastle,Home,2,2,1,0,1,0,1,1,1
5/15/2011,Liverpool,Tottenham,Home,0,2,0,0,0,1,0,1,0
5/15/2011,Wigan,West Ham,Home,3,2,3,1,0,0,0,2,0
5/15/2011,Aston Villa,Arsenal,Away,2,1,3,1,0,0,2,0,3
5/15/2011,Fulham,Birmingham,Away,2,0,3,1,0,0,1,0,3
5/15/2011,Newcastle,Chelsea,Away,2,2,1,0,1,0,1,1,1
5/15/2011,Tottenham,Liverpool,Away,2,0,3,1,0,0,1,0,3
5/15/2011,West Ham,Wigan,Away,2,3,0,0,0,1,2,0,3
5/15/2016,Arsenal,Aston Villa,Home,4,0,3,1,0,0,1,0,3
5/15/2016,Chelsea,Leicester,Home,1,1,1,0,1,0,0,0,1
5/15/2016,Everton,Norwich,Home,3,0,3,1,0,0,2,0,3
5/15/2016,Newcastle,Tottenham,Home,5,1,3,1,0,0,2,0,3
5/15/2016,Southampton,Crystal Palace,Home,4,1,3,1,0,0,1,0,3
5/15/2016,Stoke,West Ham,Home,2,1,3,1,0,0,0,1,0
5/15/2016,Swansea,Man City,Home,1,1,1,0,1,0,1,1,1
5/15/2016,Watford,Sunderland,Home,2,2,1,0,1,0,0,1,0
5/15/2016,West Brom,Liverpool,Home,1,1,1,0,1,0,1,1,1
5/15/2016,Aston Villa,Arsenal,Away,0,4,0,0,0,1,0,1,0
5/15/2016,Leicester,Chelsea,Away,1,1,1,0,1,0,0,0,1
5/15/2016,Norwich,Everton,Away,0,3,0,0,0,1,0,2,0
5/15/2016,Tottenham,Newcastle,Away,1,5,0,0,0,1,0,2,0
5/15/2016,Crystal Palace,Southampton,Away,1,4,0,0,0,1,0,1,0
5/15/2016,West Ham,Stoke,Away,1,2,0,0,0,1,1,0,3
5/15/2016,Man City,Swansea,Away,1,1,1,0,1,0,1,1,1
5/15/2016,Sunderland,Watford,Away,2,2,1,0,1,0,1,0,3
5/15/2016,Liverpool,West Brom,Away,1,1,1,0,1,0,1,1,1
5/15/2017,Chelsea,Watford,Home,4,3,0,0,0,1,2,1,0
5/15/2017,Watford,Chelsea,Away,3,4,0,0,0,1,1,2,0
8/15/2004,Chelsea,Man United,Home,1,0,3,1,0,0,1,0,3
8/15/2004,Everton,Arsenal,Home,1,4,0,0,0,1,0,2,0
8/15/2004,Man United,Chelsea,Away,0,1,0,0,0,1,0,1,0
8/15/2004,Arsenal,Everton,Away,4,1,3,1,0,0,2,0,3
8/15/2007,Birmingham,Sunderland,Home,2,2,1,0,1,0,1,0,3
8/15/2007,Fulham,Bolton,Home,2,1,3,1,0,0,2,1,3
8/15/2007,Man City,Derby,Home,1,0,3,1,0,0,1,0,3
8/15/2007,Portsmouth,Man United,Home,1,1,1,0,1,0,0,1,0
8/15/2007,Reading,Chelsea,Home,1,2,0,0,0,1,1,0,3
8/15/2007,Wigan,Middlesbrough,Home,1,0,3,1,0,0,0,0,1
8/15/2007,Sunderland,Birmingham,Away,2,2,1,0,1,0,0,1,0
8/15/2007,Bolton,Fulham,Away,1,2,0,0,0,1,1,2,0
8/15/2007,Derby,Man City,Away,0,1,0,0,0,1,0,1,0
8/15/2007,Man United,Portsmouth,Away,1,1,1,0,1,0,1,0,3
8/15/2007,Chelsea,Reading,Away,2,1,3,1,0,0,0,1,0
8/15/2007,Middlesbrough,Wigan,Away,0,1,0,0,0,1,0,0,1
8/15/2009,Aston Villa,Wigan,Home,0,2,0,0,0,1,0,1,0
8/15/2009,Blackburn,Man City,Home,0,2,0,0,0,1,0,1,0
8/15/2009,Bolton,Sunderland,Home,0,1,0,0,0,1,0,1,0
8/15/2009,Chelsea,Hull,Home,2,1,3,1,0,0,1,1,1
8/15/2009,Everton,Arsenal,Home,1,6,0,0,0,1,0,3,0
8/15/2009,Portsmouth,Fulham,Home,0,1,0,0,0,1,0,1,0
8/15/2009,Stoke,Burnley,Home,2,0,3,1,0,0,2,0,3
8/15/2009,Wolves,West Ham,Home,0,2,0,0,0,1,0,1,0
8/15/2009,Wigan,Aston Villa,Away,2,0,3,1,0,0,1,0,3
8/15/2009,Man City,Blackburn,Away,2,0,3,1,0,0,1,0,3
8/15/2009,Sunderland,Bolton,Away,1,0,3,1,0,0,1,0,3
8/15/2009,Hull,Chelsea,Away,1,2,0,0,0,1,1,1,1
8/15/2009,Arsenal,Everton,Away,6,1,3,1,0,0,3,0,3
8/15/2009,Fulham,Portsmouth,Away,1,0,3,1,0,0,1,0,3
8/15/2009,Burnley,Stoke,Away,0,2,0,0,0,1,0,2,0
8/15/2009,West Ham,Wolves,Away,2,0,3,1,0,0,1,0,3
8/15/2010,Liverpool,Arsenal,Home,1,1,1,0,1,0,0,0,1
8/15/2010,Arsenal,Liverpool,Away,1,1,1,0,1,0,0,0,1
8/15/2011,Man City,Swansea,Home,4,0,3,1,0,0,0,0,1
8/15/2011,Man City,Swansea,Home,4,0,3,1,0,0,0,0,1
8/15/2011,Swansea,Man City,Away,0,4,0,0,0,1,0,0,1
8/15/2011,Swansea,Man City,Away,0,4,0,0,0,1,0,0,1
8/15/2015,Southampton,Everton,Home,0,3,0,0,0,1,0,2,0
8/15/2015,Sunderland,Norwich,Home,1,3,0,0,0,1,0,2,0
8/15/2015,Swansea,Newcastle,Home,2,0,3,1,0,0,1,0,3
8/15/2015,Tottenham,Stoke,Home,2,2,1,0,1,0,2,0,3
8/15/2015,Watford,West Brom,Home,0,0,1,0,1,0,0,0,1
8/15/2015,West Ham,Leicester,Home,1,2,0,0,0,1,0,2,0
8/15/2015,Everton,Southampton,Away,3,0,3,1,0,0,2,0,3
8/15/2015,Norwich,Sunderland,Away,3,1,3,1,0,0,2,0,3
8/15/2015,Newcastle,Swansea,Away,0,2,0,0,0,1,0,1,0
8/15/2015,Stoke,Tottenham,Away,2,2,1,0,1,0,0,2,0
8/15/2015,West Brom,Watford,Away,0,0,1,0,1,0,0,0,1
8/15/2015,Leicester,West Ham,Away,2,1,3,1,0,0,2,0,3
8/15/2016,Chelsea,West Ham,Home,2,1,3,1,0,0,0,0,1
8/15/2016,West Ham,Chelsea,Away,1,2,0,0,0,1,0,0,1
9/15/2001,Bolton,Southampton,Home,0,1,0,0,0,1,0,0,1
9/15/2001,Derby,Leicester,Home,2,3,0,0,0,1,1,1,1
9/15/2001,Everton,Liverpool,Home,1,3,0,0,0,1,1,2,0
9/15/2001,Fulham,Arsenal,Home,1,3,0,0,0,1,0,1,0
9/15/2001,Middlesbrough,West Ham,Home,2,0,3,1,0,0,2,0,3
9/15/2001,Newcastle,Man United,Home,4,3,3,1,0,0,2,1,3
9/15/2001,Southampton,Bolton,Away,1,0,3,1,0,0,0,0,1
9/15/2001,Leicester,Derby,Away,3,2,3,1,0,0,1,1,1
9/15/2001,Liverpool,Everton,Away,3,1,3,1,0,0,2,1,3
9/15/2001,Arsenal,Fulham,Away,3,1,3,1,0,0,1,0,3
9/15/2001,West Ham,Middlesbrough,Away,0,2,0,0,0,1,0,2,0
9/15/2001,Man United,Newcastle,Away,3,4,0,0,0,1,1,2,0
9/15/2002,Man City,Blackburn,Home,2,2,1,0,1,0,0,1,0
9/15/2002,Tottenham,West Ham,Home,3,2,3,1,0,0,0,0,1
9/15/2002,Blackburn,Man City,Away,2,2,1,0,1,0,1,0,3
9/15/2002,West Ham,Tottenham,Away,2,3,0,0,0,1,0,0,1
9/15/2003,Leicester,Leeds,Home,4,0,3,1,0,0,2,0,3
9/15/2003,Leeds,Leicester,Away,0,4,0,0,0,1,0,2,0
9/15/2007,Birmingham,Bolton,Home,1,0,3,1,0,0,1,0,3
9/15/2007,Chelsea,Blackburn,Home,0,0,1,0,1,0,0,0,1
9/15/2007,Everton,Man United,Home,0,1,0,0,0,1,0,0,1
9/15/2007,Portsmouth,Liverpool,Home,0,0,1,0,1,0,0,0,1
9/15/2007,Sunderland,Reading,Home,2,1,3,1,0,0,1,0,3
9/15/2007,Tottenham,Arsenal,Home,1,3,0,0,0,1,1,0,3
9/15/2007,West Ham,Middlesbrough,Home,3,0,3,1,0,0,0,0,1
9/15/2007,Wigan,Fulham,Home,1,1,1,0,1,0,0,1,0
9/15/2007,Bolton,Birmingham,Away,0,1,0,0,0,1,0,1,0
9/15/2007,Blackburn,Chelsea,Away,0,0,1,0,1,0,0,0,1
9/15/2007,Man United,Everton,Away,1,0,3,1,0,0,0,0,1
9/15/2007,Liverpool,Portsmouth,Away,0,0,1,0,1,0,0,0,1
9/15/2007,Reading,Sunderland,Away,1,2,0,0,0,1,0,1,0
9/15/2007,Arsenal,Tottenham,Away,3,1,3,1,0,0,0,1,0
9/15/2007,Middlesbrough,West Ham,Away,0,3,0,0,0,1,0,0,1
9/15/2007,Fulham,Wigan,Away,1,1,1,0,1,0,1,0,3
9/15/2008,Tottenham,Aston Villa,Home,1,2,0,0,0,1,0,1,0
9/15/2008,Aston Villa,Tottenham,Away,2,1,3,1,0,0,1,0,3
9/15/2012,Arsenal,Southampton,Home,6,1,3,1,0,0,4,1,3
9/15/2012,Aston Villa,Swansea,Home,2,0,3,1,0,0,1,0,3
9/15/2012,Fulham,West Brom,Home,3,0,3,1,0,0,2,0,3
9/15/2012,Man United,Wigan,Home,4,0,3,1,0,0,0,0,1
9/15/2012,Norwich,West Ham,Home,0,0,1,0,1,0,0,0,1
9/15/2012,QPR,Chelsea,Home,0,0,1,0,1,0,0,0,1
9/15/2012,Stoke,Man City,Home,1,1,1,0,1,0,1,1,1
9/15/2012,Sunderland,Liverpool,Home,1,1,1,0,1,0,1,0,3
9/15/2012,Southampton,Arsenal,Away,1,6,0,0,0,1,1,4,0
9/15/2012,Swansea,Aston Villa,Away,0,2,0,0,0,1,0,1,0
9/15/2012,West Brom,Fulham,Away,0,3,0,0,0,1,0,2,0
9/15/2012,Wigan,Man United,Away,0,4,0,0,0,1,0,0,1
9/15/2012,West Ham,Norwich,Away,0,0,1,0,1,0,0,0,1
9/15/2012,Chelsea,QPR,Away,0,0,1,0,1,0,0,0,1
9/15/2012,Man City,Stoke,Away,1,1,1,0,1,0,1,1,1
9/15/2012,Liverpool,Sunderland,Away,1,1,1,0,1,0,0,1,0
9/15/2014,Hull,West Ham,Home,2,2,1,0,1,0,1,0,3
9/15/2014,West Ham,Hull,Away,2,2,1,0,1,0,0,1,0
1/16/2005,Fulham,West Brom,Home,1,0,3,1,0,0,0,0,1
1/16/2005,Middlesbrough,Everton,Home,1,1,1,0,1,0,1,0,3
1/16/2005,West Brom,Fulham,Away,0,1,0,0,0,1,0,0,1
1/16/2005,Everton,Middlesbrough,Away,1,1,1,0,1,0,0,1,0
1/16/2010,Chelsea,Sunderland,Home,7,2,3,1,0,0,4,0,3
1/16/2010,Everton,Man City,Home,2,0,3,1,0,0,2,0,3
1/16/2010,Man United,Burnley,Home,3,0,3,1,0,0,0,0,1
1/16/2010,Stoke,Liverpool,Home,1,1,1,0,1,0,0,0,1
1/16/2010,Tottenham,Hull,Home,0,0,1,0,1,0,0,0,1
1/16/2010,Wolves,Wigan,Home,0,2,0,0,0,1,0,0,1
1/16/2010,Sunderland,Chelsea,Away,2,7,0,0,0,1,0,4,0
1/16/2010,Man City,Everton,Away,0,2,0,0,0,1,0,2,0
1/16/2010,Burnley,Man United,Away,0,3,0,0,0,1,0,0,1
1/16/2010,Liverpool,Stoke,Away,1,1,1,0,1,0,0,0,1
1/16/2010,Hull,Tottenham,Away,0,0,1,0,1,0,0,0,1
1/16/2010,Wigan,Wolves,Away,2,0,3,1,0,0,0,0,1
1/16/2011,Birmingham,Aston Villa,Home,1,1,1,0,1,0,0,0,1
1/16/2011,Liverpool,Everton,Home,2,2,1,0,1,0,1,0,3
1/16/2011,Sunderland,Newcastle,Home,1,1,1,0,1,0,0,0,1
1/16/2011,Tottenham,Man United,Home,0,0,1,0,1,0,0,0,1
1/16/2011,Aston Villa,Birmingham,Away,1,1,1,0,1,0,0,0,1
1/16/2011,Everton,Liverpool,Away,2,2,1,0,1,0,0,1,0
1/16/2011,Newcastle,Sunderland,Away,1,1,1,0,1,0,0,0,1
1/16/2011,Man United,Tottenham,Away,0,0,1,0,1,0,0,0,1
1/16/2012,Wigan,Man City,Home,0,1,0,0,0,1,0,1,0
1/16/2012,Wigan,Man City,Home,0,1,0,0,0,1,0,1,0
1/16/2012,Man City,Wigan,Away,1,0,3,1,0,0,1,0,3
1/16/2012,Man City,Wigan,Away,1,0,3,1,0,0,1,0,3
1/16/2013,Chelsea,Southampton,Home,2,2,1,0,1,0,2,0,3
1/16/2013,Southampton,Chelsea,Away,2,2,1,0,1,0,0,2,0
1/16/2016,Aston Villa,Leicester,Home,1,1,1,0,1,0,0,1,0
1/16/2016,Bournemouth,Norwich,Home,3,0,3,1,0,0,1,0,3
1/16/2016,Chelsea,Everton,Home,3,3,1,0,1,0,0,0,1
1/16/2016,Man City,Crystal Palace,Home,4,0,3,1,0,0,2,0,3
1/16/2016,Newcastle,West Ham,Home,2,1,3,1,0,0,2,0,3
1/16/2016,Southampton,West Brom,Home,3,0,3,1,0,0,2,0,3
1/16/2016,Tottenham,Sunderland,Home,4,1,3,1,0,0,1,1,1
1/16/2016,Leicester,Aston Villa,Away,1,1,1,0,1,0,1,0,3
1/16/2016,Norwich,Bournemouth,Away,0,3,0,0,0,1,0,1,0
1/16/2016,Everton,Chelsea,Away,3,3,1,0,1,0,0,0,1
1/16/2016,Crystal Palace,Man City,Away,0,4,0,0,0,1,0,2,0
1/16/2016,West Ham,Newcastle,Away,1,2,0,0,0,1,0,2,0
1/16/2016,West Brom,Southampton,Away,0,3,0,0,0,1,0,2,0
1/16/2016,Sunderland,Tottenham,Away,1,4,0,0,0,1,1,1,1
10/16/2004,Arsenal,Aston Villa,Home,3,1,3,1,0,0,2,1,3
10/16/2004,Birmingham,Man United,Home,0,0,1,0,1,0,0,0,1
10/16/2004,Blackburn,Middlesbrough,Home,0,4,0,0,0,1,0,0,1
10/16/2004,Bolton,Crystal Palace,Home,1,0,3,1,0,0,1,0,3
10/16/2004,Everton,Southampton,Home,1,0,3,1,0,0,0,0,1
10/16/2004,Fulham,Liverpool,Home,2,4,0,0,0,1,2,0,3
10/16/2004,Man City,Chelsea,Home,1,0,3,1,0,0,1,0,3
10/16/2004,West Brom,Norwich,Home,0,0,1,0,1,0,0,0,1
10/16/2004,Aston Villa,Arsenal,Away,1,3,0,0,0,1,1,2,0
10/16/2004,Man United,Birmingham,Away,0,0,1,0,1,0,0,0,1
10/16/2004,Middlesbrough,Blackburn,Away,4,0,3,1,0,0,0,0,1
10/16/2004,Crystal Palace,Bolton,Away,0,1,0,0,0,1,0,1,0
10/16/2004,Southampton,Everton,Away,0,1,0,0,0,1,0,0,1
10/16/2004,Liverpool,Fulham,Away,4,2,3,1,0,0,0,2,0
10/16/2004,Chelsea,Man City,Away,0,1,0,0,0,1,0,1,0
10/16/2004,Norwich,West Brom,Away,0,0,1,0,1,0,0,0,1
10/16/2005,Birmingham,Aston Villa,Home,0,1,0,0,0,1,0,1,0
10/16/2005,Man City,West Ham,Home,2,1,3,1,0,0,1,0,3
10/16/2005,Aston Villa,Birmingham,Away,1,0,3,1,0,0,1,0,3
10/16/2005,West Ham,Man City,Away,1,2,0,0,0,1,0,1,0
10/16/2006,Fulham,Charlton,Home,2,1,3,1,0,0,0,0,1
10/16/2006,Charlton,Fulham,Away,1,2,0,0,0,1,0,0,1
10/16/2010,Arsenal,Birmingham,Home,2,1,3,1,0,0,1,1,1
10/16/2010,Aston Villa,Chelsea,Home,0,0,1,0,1,0,0,0,1
10/16/2010,Bolton,Stoke,Home,2,1,3,1,0,0,1,0,3
10/16/2010,Fulham,Tottenham,Home,1,2,0,0,0,1,1,1,1
10/16/2010,Man United,West Brom,Home,2,2,1,0,1,0,2,0,3
10/16/2010,Newcastle,Wigan,Home,2,2,1,0,1,0,0,2,0
10/16/2010,Wolves,West Ham,Home,1,1,1,0,1,0,1,0,3
10/16/2010,Birmingham,Arsenal,Away,1,2,0,0,0,1,1,1,1
10/16/2010,Chelsea,Aston Villa,Away,0,0,1,0,1,0,0,0,1
10/16/2010,Stoke,Bolton,Away,1,2,0,0,0,1,0,1,0
10/16/2010,Tottenham,Fulham,Away,2,1,3,1,0,0,1,1,1
10/16/2010,West Brom,Man United,Away,2,2,1,0,1,0,0,2,0
10/16/2010,Wigan,Newcastle,Away,2,2,1,0,1,0,2,0,3
10/16/2010,West Ham,Wolves,Away,1,1,1,0,1,0,0,1,0
10/16/2011,Arsenal,Sunderland,Home,2,1,3,1,0,0,1,1,1
10/16/2011,Newcastle,Tottenham,Home,2,2,1,0,1,0,0,1,0
10/16/2011,West Brom,Wolves,Home,2,0,3,1,0,0,1,0,3
10/16/2011,Arsenal,Sunderland,Home,2,1,3,1,0,0,1,1,1
10/16/2011,Newcastle,Tottenham,Home,2,2,1,0,1,0,0,1,0
10/16/2011,West Brom,Wolves,Home,2,0,3,1,0,0,1,0,3
10/16/2011,Sunderland,Arsenal,Away,1,2,0,0,0,1,1,1,1
10/16/2011,Tottenham,Newcastle,Away,2,2,1,0,1,0,1,0,3
10/16/2011,Wolves,West Brom,Away,0,2,0,0,0,1,0,1,0
10/16/2011,Sunderland,Arsenal,Away,1,2,0,0,0,1,1,1,1
10/16/2011,Tottenham,Newcastle,Away,2,2,1,0,1,0,1,0,3
10/16/2011,Wolves,West Brom,Away,0,2,0,0,0,1,0,1,0
10/16/2016,Middlesbrough,Watford,Home,0,1,0,0,0,1,0,0,1
10/16/2016,Southampton,Burnley,Home,3,1,3,1,0,0,0,0,1
10/16/2016,Watford,Middlesbrough,Away,1,0,3,1,0,0,0,0,1
10/16/2016,Burnley,Southampton,Away,1,3,0,0,0,1,0,0,1
11/16/2002,Arsenal,Tottenham,Home,3,0,3,1,0,0,1,0,3
11/16/2002,Chelsea,Middlesboro,Home,1,0,3,1,0,0,0,0,1
11/16/2002,Man City,Charlton,Home,0,1,0,0,0,1,0,0,1
11/16/2002,Newcastle,Southampton,Home,2,1,3,1,0,0,1,1,1
11/16/2002,West Brom,Aston Villa,Home,0,0,1,0,1,0,0,0,1
11/16/2002,Tottenham,Arsenal,Away,0,3,0,0,0,1,0,1,0
11/16/2002,Middlesboro,Chelsea,Away,0,1,0,0,0,1,0,0,1
11/16/2002,Charlton,Man City,Away,1,0,3,1,0,0,0,0,1
11/16/2002,Southampton,Newcastle,Away,1,2,0,0,0,1,1,1,1
11/16/2002,Aston Villa,West Brom,Away,0,0,1,0,1,0,0,0,1
11/16/2008,Everton,Middlesbrough,Home,1,1,1,0,1,0,0,1,0
11/16/2008,Hull,Man City,Home,2,2,1,0,1,0,1,2,0
11/16/2008,Middlesbrough,Everton,Away,1,1,1,0,1,0,1,0,3
11/16/2008,Man City,Hull,Away,2,2,1,0,1,0,2,1,3
12/16/2001,Chelsea,Liverpool,Home,4,0,3,1,0,0,2,0,3
12/16/2001,Leeds,Leicester,Home,2,2,1,0,1,0,1,0,3
12/16/2001,Liverpool,Chelsea,Away,0,4,0,0,0,1,0,2,0
12/16/2001,Leicester,Leeds,Away,2,2,1,0,1,0,0,1,0
12/16/2002,Bolton,Leeds,Home,0,3,0,0,0,1,0,2,0
12/16/2002,Leeds,Bolton,Away,3,0,3,1,0,0,2,0,3
12/16/2006,Arsenal,Portsmouth,Home,2,2,1,0,1,0,0,1,0
12/16/2006,Aston Villa,Bolton,Home,0,1,0,0,0,1,0,0,1
12/16/2006,Charlton,Liverpool,Home,0,3,0,0,0,1,0,1,0
12/16/2006,Newcastle,Watford,Home,2,1,3,1,0,0,0,0,1
12/16/2006,Reading,Blackburn,Home,1,2,0,0,0,1,1,0,3
12/16/2006,Wigan,Sheffield United,Home,0,1,0,0,0,1,0,1,0
12/16/2006,Portsmouth,Arsenal,Away,2,2,1,0,1,0,1,0,3
12/16/2006,Bolton,Aston Villa,Away,1,0,3,1,0,0,0,0,1
12/16/2006,Liverpool,Charlton,Away,3,0,3,1,0,0,1,0,3
12/16/2006,Watford,Newcastle,Away,1,2,0,0,0,1,0,0,1
12/16/2006,Blackburn,Reading,Away,2,1,3,1,0,0,0,1,0
12/16/2006,Sheffield United,Wigan,Away,1,0,3,1,0,0,1,0,3
12/16/2007,Arsenal,Chelsea,Home,1,0,3,1,0,0,1,0,3
12/16/2007,Liverpool,Man United,Home,0,1,0,0,0,1,0,1,0
12/16/2007,Chelsea,Arsenal,Away,0,1,0,0,0,1,0,1,0
12/16/2007,Man United,Liverpool,Away,1,0,3,1,0,0,1,0,3
12/16/2009,Burnley,Arsenal,Home,1,1,1,0,1,0,1,1,1
12/16/2009,Chelsea,Portsmouth,Home,2,1,3,1,0,0,1,0,3
12/16/2009,Liverpool,Wigan,Home,2,1,3,1,0,0,1,0,3
12/16/2009,Tottenham,Man City,Home,3,0,3,1,0,0,1,0,3
12/16/2009,Arsenal,Burnley,Away,1,1,1,0,1,0,1,1,1
12/16/2009,Portsmouth,Chelsea,Away,1,2,0,0,0,1,0,1,0
12/16/2009,Wigan,Liverpool,Away,1,2,0,0,0,1,0,1,0
12/16/2009,Man City,Tottenham,Away,0,3,0,0,0,1,0,1,0
12/16/2012,Tottenham,Swansea,Home,1,0,3,1,0,0,0,0,1
12/16/2012,West Brom,West Ham,Home,0,0,1,0,1,0,0,0,1
12/16/2012,Swansea,Tottenham,Away,0,1,0,0,0,1,0,0,1
12/16/2012,West Ham,West Brom,Away,0,0,1,0,1,0,0,0,1
2/16/2010,Stoke,Man City,Home,1,1,1,0,1,0,0,0,1
2/16/2010,Man City,Stoke,Away,1,1,1,0,1,0,0,0,1
3/16/2002,Bolton,Derby,Home,1,3,0,0,0,1,0,1,0
3/16/2002,Chelsea,Sunderland,Home,4,0,3,1,0,0,1,0,3
3/16/2002,Everton,Fulham,Home,2,1,3,1,0,0,2,0,3
3/16/2002,Middlesbrough,Liverpool,Home,1,2,0,0,0,1,0,1,0
3/16/2002,Newcastle,Ipswich,Home,2,2,1,0,1,0,0,0,1
3/16/2002,Southampton,Leicester,Home,2,2,1,0,1,0,1,2,0
3/16/2002,West Ham,Man United,Home,3,5,0,0,0,1,2,2,1
3/16/2002,Derby,Bolton,Away,3,1,3,1,0,0,1,0,3
3/16/2002,Sunderland,Chelsea,Away,0,4,0,0,0,1,0,1,0
3/16/2002,Fulham,Everton,Away,1,2,0,0,0,1,0,2,0
3/16/2002,Liverpool,Middlesbrough,Away,2,1,3,1,0,0,1,0,3
3/16/2002,Ipswich,Newcastle,Away,2,2,1,0,1,0,0,0,1
3/16/2002,Leicester,Southampton,Away,2,2,1,0,1,0,2,1,3
3/16/2002,Man United,West Ham,Away,5,3,3,1,0,0,2,2,1
3/16/2003,Man City,Birmingham,Home,1,0,3,1,0,0,0,0,1
3/16/2003,Tottenham,Liverpool,Home,2,3,0,0,0,1,0,0,1
3/16/2003,West Brom,Chelsea,Home,0,2,0,0,0,1,0,1,0
3/16/2003,Birmingham,Man City,Away,0,1,0,0,0,1,0,0,1
3/16/2003,Liverpool,Tottenham,Away,3,2,3,1,0,0,0,0,1
3/16/2003,Chelsea,West Brom,Away,2,0,3,1,0,0,1,0,3
3/16/2005,Charlton,Tottenham,Home,2,0,3,1,0,0,1,0,3
3/16/2005,Liverpool,Blackburn,Home,0,0,1,0,1,0,0,0,1
3/16/2005,Tottenham,Charlton,Away,0,2,0,0,0,1,0,1,0
3/16/2005,Blackburn,Liverpool,Away,0,0,1,0,1,0,0,0,1
3/16/2008,Fulham,Everton,Home,1,0,3,1,0,0,0,0,1
3/16/2008,Man City,Tottenham,Home,2,1,3,1,0,0,0,1,0
3/16/2008,Wigan,Bolton,Home,1,0,3,1,0,0,1,0,3
3/16/2008,Everton,Fulham,Away,0,1,0,0,0,1,0,0,1
3/16/2008,Tottenham,Man City,Away,1,2,0,0,0,1,1,0,3
3/16/2008,Bolton,Wigan,Away,0,1,0,0,0,1,0,1,0
3/16/2009,West Ham,West Brom,Home,0,0,1,0,1,0,0,0,1
3/16/2009,West Brom,West Ham,Away,0,0,1,0,1,0,0,0,1
3/16/2010,Wigan,Aston Villa,Home,1,2,0,0,0,1,1,1,1
3/16/2010,Aston Villa,Wigan,Away,2,1,3,1,0,0,1,1,1
3/16/2013,Aston Villa,QPR,Home,3,2,3,1,0,0,1,1,1
3/16/2013,Everton,Man City,Home,2,0,3,1,0,0,1,0,3
3/16/2013,Man United,Reading,Home,1,0,3,1,0,0,1,0,3
3/16/2013,Southampton,Liverpool,Home,3,1,3,1,0,0,2,1,3
3/16/2013,Stoke,West Brom,Home,0,0,1,0,1,0,0,0,1
3/16/2013,Swansea,Arsenal,Home,0,2,0,0,0,1,0,0,1
3/16/2013,QPR,Aston Villa,Away,2,3,0,0,0,1,1,1,1
3/16/2013,Man City,Everton,Away,0,2,0,0,0,1,0,1,0
3/16/2013,Reading,Man United,Away,0,1,0,0,0,1,0,1,0
3/16/2013,Liverpool,Southampton,Away,1,3,0,0,0,1,1,2,0
3/16/2013,West Brom,Stoke,Away,0,0,1,0,1,0,0,0,1
3/16/2013,Arsenal,Swansea,Away,2,0,3,1,0,0,0,0,1
3/16/2015,Swansea,Liverpool,Home,0,1,0,0,0,1,0,0,1
3/16/2015,Liverpool,Swansea,Away,1,0,3,1,0,0,0,0,1
4/16/2003,Arsenal,Man United,Home,2,2,1,0,1,0,0,1,0
4/16/2003,Man United,Arsenal,Away,2,2,1,0,1,1,1,0,3
4/16/2004,Arsenal,Leeds,Home,5,0,3,1,0,0,3,0,3
4/16/2004,Leeds,Arsenal,Away,0,5,0,0,0,1,0,3,0
4/16/2005,Birmingham,Portsmouth,Home,0,0,1,0,1,0,0,0,1
4/16/2005,Charlton,Bolton,Home,1,2,0,0,0,1,1,1,1
4/16/2005,Crystal Palace,Norwich,Home,3,3,1,0,1,0,1,1,1
4/16/2005,Fulham,Man City,Home,1,1,1,0,1,0,0,1,0
